

Data
Lateral(µm),Raw(nm),,
0,-103.464509717682,,
0.344650685787201,-48.1796617802279,,
0.689301371574402,0,,
1.03395199775696,48.1722450122595,,
1.3786027431488,138.406994458893,,
1.72325348854065,229.041008889658,,
2.06790399551392,268.085784257582,,
2.41255474090576,348.08921397155,,
2.75720548629761,404.217092080293,,
3.10185623168945,482.13766885847,,
3.4465069770813,577.883016754811,,
3.79115748405457,630.758677285088,,
4.13580799102783,678.306684311948,,
4.48045873641968,722.87071125492,,
4.82510948181152,787.032097511856,,
5.16976022720337,862.92544650683,,
5.51441097259521,911.153316833591,,
5.85906171798706,955.76678835664,,
6.20371246337891,1028.740434898,,
6.54836320877075,1110.72041170059,,
6.8930139541626,1196.03048097144,,
7.23766422271729,1243.96044705558,,
7.58231496810913,1290.71363278151,,
7.92696571350098,1347.09491436315,,
8.27161598205566,1432.19113517752,,
8.61626720428467,1501.74568965413,,
8.96091747283936,1574.58954352513,,
9.30556869506836,1640.34057367923,,
9.65021896362305,1694.85161337177,,
9.99487018585205,1748.55794381884,,
10.3395204544067,1828.85185979311,,
10.6841716766357,1887.68188485078,,
11.0288219451904,1948.05828785508,,
11.3734722137451,1977.47002258545,,
11.7181234359741,2024.13173648589,,
12.0627737045288,2073.91958266647,,
12.4074249267578,2123.97195864576,,
12.7520751953125,2200.84183744963,,
13.0967264175415,2264.76341814084,,
13.4413766860962,2314.46226407727,,
13.7860279083252,2369.00668015666,,
14.1306781768799,2444.23870724544,,
14.4753284454346,2488.7013721516,,
14.8199796676636,2551.08646251688,,
15.1646299362183,2601.34032386469,,
15.5092811584473,2638.2973028103,,
15.853931427002,2717.80875830483,,
16.1985816955566,2761.96857515801,,
16.5432319641113,2802.26800642159,,
16.8878841400146,2840.70337960684,,
17.2325344085693,2890.81508778692,,
17.577184677124,2953.58831681051,,
17.9218349456787,3006.31564327673,,
18.266487121582,3083.9407906319,,
18.6111373901367,3169.54258227756,,
18.9557876586914,3219.49483168689,,
19.3004379272461,3159.77776636844,,
19.6450881958008,3180.46809523029,,
19.9897403717041,3308.34933183412,,
20.3343906402588,3392.2261256923,,
20.6790409088135,3432.71653664643,,
21.0236911773682,3479.07972759934,,
21.3683433532715,3542.49264846831,,
21.7129936218262,3585.71363635725,,
22.0576438903809,3639.16718009337,,
22.4022941589355,3678.33371241591,,
22.7469444274902,3695.22422529875,,
23.0915966033936,3738.39824342723,,
23.4362468719482,3804.35941175136,,
23.7808971405029,3848.03590783428,,
24.1255474090576,3900.84172757137,,
24.4701995849609,3950.47073562905,,
24.8148498535156,4001.81794025384,,
25.1595001220703,4049.26705779672,,
25.504150390625,4095.56535273827,,
25.8488006591797,4160.44244864419,,
26.193452835083,4225.6261035372,,
26.5381031036377,4272.65865049292,,
26.8827533721924,4310.35420655813,,
27.2274036407471,4365.52718556647,,
27.5720558166504,4417.5610543877,,
27.9167060852051,4437.76249996402,,
28.2613563537598,4477.91545165912,,
28.6060066223145,4527.04321269565,,
28.9506568908691,4556.88944167346,,
29.2953090667725,4594.63073656587,,
29.6399593353271,4648.12321790879,,
29.9846096038818,4689.99436876161,,
30.3292598724365,4731.05339238664,,
30.6739101409912,4766.99304780183,,
31.0185623168945,4795.51416462416,,
31.3632125854492,4836.23696510466,,
31.7078628540039,4887.37279414961,,
32.0525131225586,4936.1253944348,,
32.3971633911133,4965.66012255812,,
32.741813659668,4993.75539534391,,
33.0864639282227,5039.35961199263,,
33.4311180114746,5071.61070691522,,
33.7757682800293,5091.09891442392,,
34.120418548584,5130.45086392175,,
34.4650688171387,5183.61206657815,,
34.8097190856934,5214.33470073785,,
35.154369354248,5243.9219637275,,
35.4990196228027,5279.66507693688,,
35.8436698913574,5324.77670195657,,
36.1883201599121,5349.10676996941,,
36.5329742431641,5394.53237325382,,
36.8776245117188,5439.99814507832,,
37.2222747802734,5471.4080589011,,
37.5669250488281,5504.42121323292,,
37.9115753173828,5546.8109141193,,
38.2562255859375,5598.4869252016,,
38.6008758544922,5624.67240108188,,
38.9455261230469,5646.64458068225,,
39.2901763916016,5686.13991946231,,
39.6348304748535,5739.83451070754,,
39.9794807434082,5785.39855363494,,
40.3241310119629,5804.8985042314,,
40.6687812805176,5818.61034867247,,
41.0134315490723,5873.83215420363,,
41.358081817627,5915.98143081938,,
41.7027320861816,5942.42525463057,,
42.0473823547363,5956.35959968199,,
42.392032623291,5984.37143473891,,
42.736686706543,6034.48562032922,,
43.0813369750977,6070.48831758401,,
43.4259872436523,6106.63440412103,,
43.770637512207,6125.50208214975,,
44.1152877807617,6150.29692921533,,
44.4599380493164,6186.00172287515,,
44.8045883178711,6225.98903522698,,
45.1492385864258,6251.99960090524,,
45.4938888549805,6283.31804225488,,
45.8385429382324,6315.15751104832,,
46.1831932067871,6328.86750131764,,
46.5278434753418,6359.33549588993,,
46.8724937438965,6386.83187119953,,
47.2171440124512,6420.3221657291,,
47.5617942810059,6451.2957311327,,
47.9064445495605,6470.84327213749,,
48.2510948181152,6491.8933103194,,
48.5957450866699,6520.42925792515,,
48.9403991699219,6545.86194525496,,
49.2850494384766,6579.91096353942,,
49.6296997070313,6616.93716360183,,
49.9743499755859,6632.55077020415,,
50.3190002441406,6641.91767217086,,
50.6636505126953,6658.64069153868,,
51.00830078125,6685.66548916579,,
51.3529510498047,6725.18616829314,,
51.6976013183594,6759.75929912642,,
52.0422554016113,6785.38543837579,,
52.386905670166,6800.14056345651,,
52.7315559387207,6812.16881994592,,
53.0762062072754,6826.47647157693,,
53.4208564758301,6855.79302549066,,
53.7655067443848,6898.84404763559,,
54.1101570129395,6922.06902928369,,
54.4548072814941,6937.91008095437,,
54.7994575500488,6957.10780155511,,
55.1441116333008,6969.4555988245,,
55.4887619018555,6977.29466326679,,
55.8334121704102,7002.48074057224,,
56.1780624389648,7032.80658197682,,
56.5227127075195,7070.28705411869,,
56.8673629760742,7091.67764184589,,
57.2120132446289,7104.23619145664,,
57.5566635131836,7119.84608971546,,
57.9013137817383,7145.4369945203,,
58.245964050293,7168.42216995502,,
58.5906181335449,7196.02300212127,,
58.9352684020996,7214.12861555953,,
59.2799186706543,7229.45606165465,,
59.624568939209,7242.44416105483,,
59.9692192077637,7256.60965951812,,
60.3138694763184,7274.39882764388,,
60.658519744873,7296.75296662535,,
61.0031700134277,7322.04411366347,,
61.3478202819824,7348.47804855864,,
61.6924743652344,7366.21159671304,,
62.0371246337891,7382.05264838373,,
62.3817749023438,7392.02710062814,,
62.7264251708984,7402.54111685266,,
63.0710754394531,7423.64925241617,,
63.4157257080078,7447.3353047735,,
63.7603759765625,7465.71162728769,,
64.1050262451172,7486.09292752405,,
64.4496765136719,7504.34007607278,,
64.7943267822266,7516.96104946588,,
65.1389770507813,7527.62710777413,,
65.4836273193359,7541.36305644799,,
65.8282775878906,7559.68189963784,,
66.1729278564453,7575.80416735772,,
66.5175857543945,7582.03691136718,,
66.8622360229492,7592.25549622573,,
67.2068862915039,7600.95118801788,,
67.5515365600586,7612.72727714889,,
67.8961868286133,7632.86259059936,,
68.240837097168,7646.80002593703,,
68.5854873657227,7655.83812144622,,
68.9301376342773,7661.87307677291,,
69.274787902832,7673.44335283935,,
69.6194381713867,7681.6371821437,,
69.9640884399414,7695.67783304229,,
70.3087387084961,7708.67211301497,,
70.6533889770508,7722.03166482299,,
70.9980392456055,7734.18353276259,,
71.3426895141602,7749.77488930388,,
71.6873397827148,7755.87597675642,,
72.0319900512695,7762.83554573058,,
72.3766403198242,7770.24691455519,,
72.7212982177734,7785.402551097,,
73.0659484863281,7797.55380097935,,
73.4105987548828,7807.04740468251,,
73.7552490234375,7812.32833016301,,
74.0998992919922,7816.90467037739,,
74.4445495605469,7821.68929588536,,
74.7891998291016,7828.75331653492,,
75.1338500976563,7832.97118354374,,
75.4785003662109,7836.89114695759,,
75.8231506347656,7844.69560019383,,
