

Data
Lateral(µm),Raw(nm),,
0,-3366.17835891724,,
0.344650685787201,-3273.35975708008,,
0.689301371574402,-3201.32271224976,,
1.03395199775696,-3125.69599090576,,
1.3786027431488,-3008.04137649536,,
1.72325348854065,-2940.42714935303,,
2.06790399551392,-2866.26275146484,,
2.41255474090576,-2757.11260482788,,
2.75720548629761,-2651.35312026978,,
3.10185623168945,-2575.85866317749,,
3.4465069770813,-2523.88375671387,,
3.79115748405457,-2437.25314407349,,
4.13580799102783,-2329.77051589966,,
4.48045873641968,-2216.51646911621,,
4.82510948181152,-2140.03188430786,,
5.16976022720337,-2076.18657028198,,
5.51441097259521,-1994.60177703857,,
5.85906171798706,-1899.34061294556,,
6.20371246337891,-1846.20128662109,,
6.54836320877075,-1767.05411117554,,
6.8930139541626,-1677.67437988281,,
7.23766422271729,-1573.75794204712,,
7.58231496810913,-1510.35144866943,,
7.92696571350098,-1447.61863769531,,
8.27161598205566,-1377.57420944214,,
8.61626720428467,-1306.75720962524,,
8.96091747283936,-1235.89323745728,,
9.30556869506836,-1151.01914352417,,
9.65021896362305,-1076.06857681274,,
9.99487018585205,-983.696212310791,,
10.3395204544067,-897.288100280762,,
10.6841716766357,-815.752751617432,,
11.0288219451904,-741.296630706787,,
11.3734722137451,-658.359528198242,,
11.7181234359741,-546.205623321533,,
12.0627737045288,-468.950939178467,,
12.4074249267578,-426.866184844971,,
12.7520751953125,-390.164709167481,,
13.0967264175415,-307.379648742676,,
13.4413766860962,-217.430068664551,,
13.7860279083252,-147.705794067383,,
14.1306781768799,-67.6216438293457,,
14.4753284454346,-4.21638656616211,,
14.8199796676636,74.7119966125488,,
15.1646299362183,143.284212493896,,
15.5092811584473,221.882553100586,,
15.853931427002,272.921720886231,,
16.1985816955566,348.518775482178,,
16.5432319641113,427.867437591553,,
16.8878841400146,495.486609191895,,
17.2325344085693,573.489142608643,,
17.577184677124,636.495134887695,,
17.9218349456787,711.732480163574,,
18.266487121582,780.742898635864,,
18.6111373901367,869.644253616333,,
18.9557876586914,947.1523412323,,
19.3004379272461,1010.27638244629,,
19.6450881958008,1085.71088798523,,
19.9897403717041,1151.60135345459,,
20.3343906402588,1226.19468307495,,
20.6790409088135,1265.73427764893,,
21.0236911773682,1344.12618713379,,
21.3683433532715,1402.04618629456,,
21.7129936218262,1461.18128601074,,
22.0576438903809,1523.35104682922,,
22.4022941589355,1592.72241073608,,
22.7469444274902,1658.25563911438,,
23.0915966033936,1740.55676071167,,
23.4362468719482,1799.14364364624,,
23.7808971405029,1854.10500274658,,
24.1255474090576,1915.26362190247,,
24.4701995849609,1979.37408248901,,
24.8148498535156,2048.92530105591,,
25.1595001220703,2095.14176811218,,
25.504150390625,2153.47833786011,,
25.8488006591797,2213.04298736572,,
26.193452835083,2276.2844594574,,
26.5381031036377,2316.41553482056,,
26.8827533721924,2368.06039871216,,
27.2274036407471,2422.07860244751,,
27.5720558166504,2491.74663383484,,
27.9167060852051,2564.0605683136,,
28.2613563537598,2623.13818870544,,
28.6060066223145,2701.9386340332,,
28.9506568908691,2773.53067764282,,
29.2953090667725,2830.31901397705,,
29.6399593353271,2868.95253662109,,
29.9846096038818,2929.31077163696,,
30.3292598724365,3003.53264884949,,
30.6739101409912,3059.03480804443,,
31.0185623168945,3116.05738807678,,
31.3632125854492,3153.94306144714,,
31.7078628540039,3187.18403457642,,
32.0525131225586,3236.59029510498,,
32.3971633911133,3296.33109092712,,
32.741813659668,3352.87529464722,,
33.0864639282227,3414.44677604675,,
33.4311180114746,3466.55518287659,,
33.7757682800293,3503.43527709961,,
34.120418548584,3575.85675354004,,
34.4650688171387,3621.6245110321,,
34.8097190856934,3644.817109375,,
35.154369354248,3704.20375839233,,
35.4990196228027,3761.31224838257,,
35.8436698913574,3802.2189855957,,
36.1883201599121,3862.27004615784,,
36.5329742431641,3908.86229202271,,
36.8776245117188,3964.21735359192,,
37.2222747802734,4023.66704444885,,
37.5669250488281,4065.92300064087,,
37.9115753173828,4116.12161056519,,
38.2562255859375,4177.07009025574,,
38.6008758544922,4232.36458221436,,
38.9455261230469,4273.45426437378,,
39.2901763916016,4313.90549339294,,
