

Data
Lateral(µm),Raw(nm),,
0,NaN,,
0.344650685787201,NaN,,
0.689301371574402,NaN,,
1.03395199775696,NaN,,
1.3786027431488,NaN,,
1.72325348854065,NaN,,
2.06790399551392,NaN,,
2.41255474090576,NaN,,
2.75720548629761,NaN,,
3.10185623168945,NaN,,
3.4465069770813,NaN,,
3.79115748405457,NaN,,
4.13580799102783,NaN,,
4.48045873641968,NaN,,
4.82510948181152,NaN,,
5.16976022720337,NaN,,
5.51441097259521,NaN,,
5.85906171798706,NaN,,
6.20371246337891,NaN,,
6.54836320877075,NaN,,
6.8930139541626,NaN,,
7.23766422271729,NaN,,
7.58231496810913,NaN,,
7.92696571350098,NaN,,
8.27161598205566,NaN,,
8.61626720428467,0,,
8.96091747283936,NaN,,
9.30556869506836,442.506016423168,,
9.65021896362305,NaN,,
9.99487018585205,NaN,,
10.3395204544067,1739.16246740314,,
10.6841716766357,1876.84857005198,,
11.0288219451904,NaN,,
11.3734722137451,NaN,,
11.7181234359741,NaN,,
12.0627737045288,2220.79969356483,,
12.4074249267578,2254.00569016508,,
12.7520751953125,2423.58231628072,,
13.0967264175415,2378.67329304455,,
13.4413766860962,2441.25184787113,,
13.7860279083252,2591.9987363476,,
14.1306781768799,2716.27052985216,,
14.4753284454346,2862.69967580423,,
14.8199796676636,2850.55510355682,,
15.1646299362183,2954.60406380943,,
15.5092811584473,3160.84260450757,,
15.853931427002,3203.84481396673,,
16.1985816955566,3197.63606898862,,
16.5432319641113,3314.9621351067,,
16.8878841400146,3292.86559957315,,
17.2325344085693,3356.51833790193,,
17.577184677124,3535.58955950707,,
17.9218349456787,3633.23173829606,,
18.266487121582,3756.23403134527,,
18.6111373901367,3754.17121440671,,
18.9557876586914,3878.35771601064,,
19.3004379272461,3931.22288308087,,
19.6450881958008,4045.25470405125,,
19.9897403717041,4106.45745257531,,
20.3343906402588,4204.9896338057,,
20.6790409088135,4370.82454132393,,
21.0236911773682,4419.89360075867,,
21.3683433532715,4494.53291391897,,
21.7129936218262,4620.9444216264,,
22.0576438903809,4684.00876945225,,
22.4022941589355,4735.301598876,,
22.7469444274902,4842.85494374165,,
23.0915966033936,4916.56593491097,,
23.4362468719482,4981.38062087159,,
23.7808971405029,5035.84532010735,,
24.1255474090576,5166.14317180893,,
24.4701995849609,5370.52629920873,,
24.8148498535156,5393.86687139981,,
25.1595001220703,5422.34967991902,,
25.504150390625,5556.75761233959,,
25.8488006591797,5603.98362505192,,
26.193452835083,5653.77827283746,,
26.5381031036377,5736.18163204636,,
26.8827533721924,5862.88362666176,,
27.2274036407471,5944.73320657379,,
27.5720558166504,5972.38533528584,,
27.9167060852051,6053.93206714489,,
28.2613563537598,6150.2577839893,,
28.6060066223145,6189.67773362179,,
28.9506568908691,6256.85463439563,,
29.2953090667725,6314.76313777199,,
29.6399593353271,6411.474522341,,
29.9846096038818,6486.7862926522,,
30.3292598724365,6570.24900198928,,
30.6739101409912,6636.62490056587,,
31.0185623168945,6693.2515532037,,
31.3632125854492,6785.37695297047,,
31.7078628540039,6857.91488233928,,
32.0525131225586,6910.97288327182,,
32.3971633911133,6954.36694102809,,
32.741813659668,7030.88392297869,,
33.0864639282227,7078.95420189585,,
33.4311180114746,7161.46631745724,,
33.7757682800293,7291.12757019032,,
34.120418548584,7335.0358515794,,
34.4650688171387,7398.94693783909,,
34.8097190856934,7465.28822520961,,
35.154369354248,7541.29345575641,,
35.4990196228027,7616.51004525096,,
35.8436698913574,7663.51850181094,,
36.1883201599121,7683.63899572443,,
36.5329742431641,7726.10100142254,,
36.8776245117188,7833.67165189121,,
37.2222747802734,7919.47432598049,,
37.5669250488281,7983.21482843891,,
37.9115753173828,8039.36311562633,,
38.2562255859375,8087.99335441287,,
38.6008758544922,8143.22197241084,,
38.9455261230469,8188.3861461339,,
39.2901763916016,8253.15262362894,,
39.6348304748535,8343.05361362576,,
39.9794807434082,8424.82531832416,,
40.3241310119629,8476.17439095775,,
40.6687812805176,8493.0074383533,,
41.0134315490723,8572.98059645137,,
41.358081817627,8661.0972768883,,
41.7027320861816,8661.10556979777,,
42.0473823547363,8722.06728685579,,
42.392032623291,8805.30811363977,,
42.736686706543,8849.50438798412,,
43.0813369750977,8933.61791160648,,
43.4259872436523,8976.37660650874,,
43.770637512207,9011.81564938769,,
44.1152877807617,9084.21637004679,,
44.4599380493164,9154.50086267855,,
44.8045883178711,9228.18899659143,,
45.1492385864258,9299.63049239702,,
45.4938888549805,9343.49612783578,,
45.8385429382324,9392.38840117305,,
46.1831932067871,9436.75466298511,,
46.5278434753418,9496.30844562541,,
46.8724937438965,9566.62260500521,,
47.2171440124512,9611.56489617518,,
47.5617942810059,9668.20144859087,,
47.9064445495605,9726.26509519907,,
48.2510948181152,9758.38764286928,,
48.5957450866699,9818.50880206598,,
48.9403991699219,9902.4022755833,,
49.2850494384766,9943.72089709079,,
49.6296997070313,9986.14336884852,,
49.9743499755859,10057.9569351192,,
50.3190002441406,10109.9388983778,,
50.6636505126953,10160.5048924744,,
51.00830078125,10205.2185024615,,
51.3529510498047,10252.6657796697,,
51.6976013183594,10310.0334938133,,
