

Data
Lateral(µm),Raw(nm),,
0,NaN,,
0.344650685787201,NaN,,
0.689301371574402,NaN,,
1.03395199775696,NaN,,
1.3786027431488,NaN,,
1.72325348854065,NaN,,
2.06790399551392,NaN,,
2.41255474090576,0,,
2.75720548629761,NaN,,
3.10185623168945,NaN,,
3.4465069770813,NaN,,
3.79115748405457,NaN,,
4.13580799102783,NaN,,
4.48045873641968,NaN,,
4.82510948181152,NaN,,
5.16976022720337,572.782341944911,,
5.51441097259521,815.206059658708,,
5.85906171798706,945.018510130073,,
6.20371246337891,NaN,,
6.54836320877075,956.94584271343,,
6.8930139541626,NaN,,
7.23766422271729,1247.66026131013,,
7.58231496810913,1211.68503477954,,
7.92696571350098,1337.67912755437,,
8.27161598205566,1512.06216043801,,
8.61626720428467,1663.59314089334,,
8.96091747283936,NaN,,
9.30556869506836,1914.20800323134,,
9.65021896362305,1873.82355808763,,
9.99487018585205,1950.33722164843,,
10.3395204544067,2048.30118379232,,
10.6841716766357,2072.50866220298,,
11.0288219451904,2064.93564039912,,
11.3734722137451,2176.33863940824,,
11.7181234359741,2325.76575298125,,
12.0627737045288,2407.34378128725,,
12.4074249267578,2546.53092232608,,
12.7520751953125,2594.21098264502,,
13.0967264175415,2595.82352407448,,
13.4413766860962,2640.09808894053,,
13.7860279083252,2814.37852068981,,
14.1306781768799,2958.07253883346,,
14.4753284454346,3064.07000912554,,
14.8199796676636,3172.40249608112,,
15.1646299362183,3163.63044321036,,
15.5092811584473,3225.93126222771,,
15.853931427002,3349.44571112697,,
16.1985816955566,3532.39007305113,,
16.5432319641113,3571.08481705537,,
16.8878841400146,3674.67556515077,,
17.2325344085693,3714.81161866429,,
17.577184677124,3771.74770437385,,
17.9218349456787,3788.32094325113,,
18.266487121582,3914.96028234995,,
18.6111373901367,3981.43917201459,,
18.9557876586914,4065.27310928665,,
19.3004379272461,4181.10757878528,,
19.6450881958008,4212.02716257223,,
19.9897403717041,4311.47198262808,,
20.3343906402588,4413.57569223901,,
20.6790409088135,4514.03413344784,,
21.0236911773682,4567.54000141448,,
21.3683433532715,4581.14161376769,,
21.7129936218262,4650.32883030611,,
22.0576438903809,4756.85782983403,,
22.4022941589355,4817.04366056923,,
22.7469444274902,4897.02833728221,,
23.0915966033936,4949.48226454631,,
23.4362468719482,5030.71418079176,,
23.7808971405029,5157.66626412095,,
24.1255474090576,5240.18373944843,,
24.4701995849609,5279.23571328236,,
24.8148498535156,5391.87482679343,,
25.1595001220703,5488.73370257258,,
25.504150390625,5537.25184852384,,
25.8488006591797,5585.2050901477,,
26.193452835083,5645.40203865204,,
26.5381031036377,5788.57318036136,,
26.8827533721924,5889.4852755924,,
27.2274036407471,5910.41458197457,,
27.5720558166504,5974.36684633584,,
27.9167060852051,6079.94650992626,,
28.2613563537598,6158.88419765609,,
28.6060066223145,6208.02905365984,,
28.9506568908691,6246.42960241261,,
29.2953090667725,6295.09236649922,,
29.6399593353271,6358.18059408501,,
29.9846096038818,6435.77833369472,,
30.3292598724365,6481.12213760496,,
30.6739101409912,6526.91341496491,,
31.0185623168945,6594.79528732789,,
31.3632125854492,6684.75540807163,,
31.7078628540039,6722.25359323798,,
32.0525131225586,6779.87325026712,,
32.3971633911133,6853.57722919568,,
32.741813659668,6931.66076180465,,
33.0864639282227,7030.42819837481,,
33.4311180114746,7086.39515579209,,
33.7757682800293,7137.2878777016,,
34.120418548584,7209.63831125052,,
34.4650688171387,7271.89957823449,,
34.8097190856934,7310.44104404049,,
35.154369354248,7371.2090847061,,
35.4990196228027,7450.97249692323,,
35.8436698913574,7520.72956224705,,
36.1883201599121,7569.2402915113,,
36.5329742431641,7617.57176965001,,
36.8776245117188,7682.05186216499,,
37.2222747802734,7728.93833697368,,
37.5669250488281,7789.32194602918,,
37.9115753173828,7837.00077023362,,
38.2562255859375,7882.98982591388,,
38.6008758544922,7939.22009024283,,
38.9455261230469,7976.16820445581,,
39.2901763916016,8056.28267319149,,
39.6348304748535,8138.42435518763,,
39.9794807434082,8183.58026969357,,
40.3241310119629,8261.82944164581,,
40.6687812805176,8323.71492982119,,
41.0134315490723,8367.52842397802,,
41.358081817627,8443.84554896371,,
41.7027320861816,8499.84836822429,,
42.0473823547363,8543.7100708467,,
42.392032623291,8582.81273263658,,
42.736686706543,8601.42801814834,,
43.0813369750977,8654.49135712328,,
43.4259872436523,8720.93439946736,,
43.770637512207,8783.00036036003,,
44.1152877807617,8832.65943999659,,
44.4599380493164,8889.94720028196,,
44.8045883178711,8959.86743272004,,
45.1492385864258,9015.12116659244,,
45.4938888549805,9068.87672968848,,
45.8385429382324,9130.80237706242,,
46.1831932067871,9182.70067811927,,
46.5278434753418,9208.68445669992,,
46.8724937438965,9246.79451854474,,
47.2171440124512,9299.38689789444,,
47.5617942810059,9341.96304143481,,
47.9064445495605,9406.67305124715,,
48.2510948181152,9463.29578193047,,
48.5957450866699,9515.12609668971,,
48.9403991699219,9563.65473509148,,
49.2850494384766,9617.25763804653,,
49.6296997070313,9656.13718116881,,
49.9743499755859,9704.39327084566,,
50.3190002441406,9758.01162523198,,
50.6636505126953,9810.51994879554,,
